0,Heuristic,0,500
Time,Value 
0,81427
Final, 63773

Round,H_team,A_team 
0,3,0
0,12,1
0,5,2
0,4,10
0,7,6
0,8,9
0,11,14
0,13,15
1,5,0
1,15,1
1,10,2
1,7,3
1,4,13
1,9,6
1,8,14
1,12,11
2,0,13
2,11,1
2,15,2
2,9,3
2,5,4
2,6,14
2,7,8
2,10,12
3,0,12
3,1,5
3,2,7
3,3,4
3,6,8
3,15,9
3,14,10
3,11,13
4,0,2
4,1,7
4,3,5
4,6,4
4,8,12
4,14,9
4,13,10
4,11,15
5,4,0
5,2,1
5,3,6
5,5,7
5,8,11
5,13,9
5,15,10
5,12,14
6,10,0
6,1,6
6,2,3
6,4,8
6,9,5
6,7,11
6,12,15
6,14,13
7,0,8
7,1,3
7,2,4
7,6,5
7,9,7
7,10,11
7,13,12
7,14,15
