0,Heuristic,0,5000
Time,Value 
7230,98407
7200,98426
7170,98474
7140,98474
7110,98474
7080,98474
7050,98474
7020,98541
6990,98573
6960,98654
6930,98690
6900,98716
6870,98758
6840,98785
6810,98785
6780,98813
6750,98813
6720,98813
6690,98813
6660,98899
6630,98899
6600,98899
6570,98979
6540,98979
6510,99055
6480,99139
6450,99139
6420,99156
6390,99156
6360,99279
6330,99287
6300,99316
6270,99409
6240,99419
6210,99491
6180,99491
6150,99491
6120,99547
6090,99573
6060,99645
6030,99737
6000,99753
5970,99789
5940,99789
5910,99823
5880,99863
5850,99863
5820,99863
5790,99863
5760,99863
5730,100007
5700,100181
5670,100181
5640,100270
5610,100282
5580,100282
5550,100391
5520,100420
5490,100429
5460,100488
5430,100488
5400,100568
5370,100608
5340,100617
5310,100675
5280,100701
5250,100701
5220,100722
5190,100722
5160,100881
5130,100881
5100,100881
5070,101009
5040,101009
5010,101009
4980,101118
4950,101196
4920,101278
4890,101296
4860,101296
4830,101363
4800,101464
4770,101464
4740,101464
4710,101673
4680,101681
4650,101782
4620,101845
4590,101879
4560,101879
4530,101983
4500,102064
4470,102064
4440,102139
4410,102215
4380,102323
4350,102380
4320,102380
4290,102488
4260,102627
4230,102629
4200,102749
4170,102806
4140,102816
4110,102850
4080,103012
4050,103080
4020,103080
3990,103210
3960,103210
3930,103316
3900,103454
3870,103483
3840,103483
3810,103498
1740,110466
1710,110585
1680,110818
1650,110956
1620,111166
1590,111426
1560,111442
1530,111753
1500,112004
1470,112115
1440,112465
1410,112649
1380,112954
1350,113003
1320,113319
1290,113456
1260,113755
1230,113874
1200,114233
1170,114459
1140,114766
1110,114888
1080,115293
1050,115493
1020,115859
990,116016
960,116399
930,116677
900,117019
870,117368
360,124857
330,125406
300,126344
270,127216
240,128336
210,129230
180,130245
150,131861
120,133509
90,135092
60,137505
30,141008
0,150339
390,124083
420,123484
450,122748
480,122217
510,121760
540,121129
570,120829
600,120450
630,120068
660,119690
690,119240
720,118942
750,118525
780,118130
810,117876
840,117669
1770,110338
1800,110171
1830,109922
1860,109827
1890,109706
1920,109526
1950,109348
1980,109205
2010,108806
2040,108806
2070,108806
2100,108598
2130,108590
2160,108478
2190,108355
2220,108153
2250,108047
2280,107864
2310,107861
2340,107738
2370,107679
2400,107449
2430,107449
2460,107361
2490,107255
2520,107112
2550,107112
2580,107004
2610,106895
2640,106774
2670,106523
2700,106523
2730,106513
2760,106459
2790,106291
2820,106239
2850,106102
2880,106078
2910,105997
2940,105929
2970,105762
3000,105719
3030,105494
3060,105360
3090,105360
3120,105360
3150,105309
3180,105181
3210,105008
3240,105008
3270,104877
3300,104877
3330,104803
3360,104572
3390,104572
3420,104559
3450,104472
3480,104354
3510,104354
3540,104253
3570,104058
3600,104024
3630,103922
3660,103835
3690,103823
3720,103823
3750,103682
3780,103498
Final, 98407

Round,H_team,A_team 
0,10,0
0,24,1
0,2,14
0,3,5
0,33,4
0,26,6
0,12,7
0,37,8
0,25,9
0,38,11
0,13,23
0,29,15
0,21,16
0,32,17
0,39,18
0,34,19
0,35,20
0,30,22
0,27,31
0,28,36
1,28,0
1,26,1
1,2,16
1,27,3
1,39,4
1,5,20
1,31,6
1,7,10
1,36,8
1,34,9
1,32,11
1,33,12
1,25,13
1,21,14
1,30,15
1,38,17
1,37,18
1,35,19
1,22,23
1,29,24
2,33,0
2,1,5
2,2,21
2,31,3
2,37,4
2,27,6
2,7,20
2,39,8
2,38,9
2,32,10
2,35,11
2,28,12
2,24,13
2,30,14
2,16,15
2,34,17
2,36,18
2,19,23
2,22,29
2,26,25
3,0,21
3,1,25
3,5,2
3,3,7
3,4,30
3,6,32
3,8,38
3,9,13
3,23,10
3,11,29
3,16,12
3,14,35
3,15,39
3,17,24
3,18,26
3,19,28
3,20,33
3,22,27
3,31,34
3,36,37
4,0,11
4,1,7
4,15,2
4,3,29
4,4,25
4,5,32
4,6,30
4,8,21
4,9,19
4,10,36
4,12,26
4,13,22
4,14,24
4,16,28
4,17,35
4,18,33
4,20,39
4,23,31
4,27,34
4,37,38
5,0,35
5,32,1
5,2,9
5,3,22
5,4,24
5,6,5
5,7,31
5,8,30
5,10,16
5,11,36
5,12,19
5,13,34
5,14,33
5,25,15
5,17,26
5,23,18
5,20,37
5,21,39
5,29,27
5,28,38
6,30,0
6,38,1
6,2,4
6,32,3
6,5,8
6,39,6
6,7,22
6,9,20
6,29,10
6,11,18
6,12,37
6,13,36
6,26,14
6,34,15
6,16,17
6,21,19
6,35,23
6,24,27
6,28,25
6,33,31
7,9,0
7,34,1
7,2,13
7,35,3
7,4,11
7,19,5
7,33,6
7,7,37
7,28,8
7,24,10
7,22,12
7,31,14
7,38,15
7,39,16
7,17,21
7,18,20
7,32,23
7,36,25
7,26,27
7,29,30
8,17,0
8,1,18
8,26,2
8,38,3
8,4,29
8,5,7
8,23,6
8,8,9
8,12,10
8,11,34
8,15,13
8,27,14
8,37,16
8,19,31
8,22,20
8,30,21
8,24,35
8,39,25
8,33,28
8,36,32
9,0,26
9,1,31
9,27,2
9,3,34
9,5,4
9,6,9
9,7,18
9,8,19
9,10,33
9,11,39
9,30,12
9,28,13
9,14,38
9,15,24
9,36,16
9,22,17
9,20,23
9,29,21
9,25,35
9,37,32
10,0,34
10,1,22
10,31,2
10,3,33
10,4,35
10,5,9
10,10,6
10,7,17
10,25,8
10,15,11
10,12,38
10,13,39
10,14,23
10,16,26
10,21,18
10,19,37
10,20,24
10,27,30
10,28,32
10,29,36
11,0,22
11,4,1
11,2,6
11,3,37
11,11,5
11,35,7
11,34,8
11,9,23
11,10,39
11,25,12
11,13,33
11,14,36
11,21,15
11,16,38
11,17,20
11,18,27
11,19,26
11,28,24
11,32,29
11,31,30
12,4,0
12,1,19
12,39,2
12,16,3
12,33,5
12,6,25
12,32,7
12,35,8
12,9,22
12,11,10
12,34,12
12,13,14
12,18,15
12,17,27
12,20,21
12,23,28
12,24,36
12,26,30
12,38,29
12,37,31
13,0,25
13,1,12
13,37,2
13,23,3
13,18,4
13,21,5
13,6,19
13,26,7
13,8,24
13,17,9
13,10,14
13,11,28
13,32,13
13,22,15
13,30,16
13,20,27
13,34,29
13,36,31
13,33,39
13,38,35
14,5,0
14,6,1
14,36,2
14,3,8
14,9,4
14,7,33
14,10,18
14,27,11
14,12,24
14,35,13
14,15,14
14,29,16
14,30,17
14,19,25
14,20,28
14,21,31
14,22,26
14,23,39
14,38,32
14,37,34
15,0,12
15,15,1
15,2,20
15,3,4
15,5,23
15,14,6
15,7,38
15,8,10
15,9,33
15,31,11
15,13,26
15,16,18
15,29,17
15,32,19
15,21,22
15,30,24
15,25,37
15,27,35
15,28,39
15,36,34
16,0,18
16,13,1
16,2,30
16,3,21
16,4,38
16,5,10
16,17,6
16,24,7
16,8,12
16,9,14
16,26,11
16,15,36
16,16,20
16,19,33
16,28,22
16,23,27
