0,Heuristic,0,50
Time,Value 
30,950
0,2402
Final, 892

Round,H_team,A_team 
0,0,1
0,2,8
0,5,3
0,4,6
0,7,9
0,11,10
0,12,15
0,13,14
0,16,22
0,23,17
0,18,24
0,20,19
0,21,25
0,26,28
0,32,27
0,30,29
0,34,31
0,36,33
0,39,35
0,37,38
1,0,5
1,1,13
1,2,6
1,3,7
1,10,4
1,9,8
1,11,15
1,14,12
1,16,24
1,21,17
1,18,22
1,19,25
1,29,20
1,23,28
1,26,30
1,34,27
1,31,39
1,36,32
1,37,33
1,38,35
2,6,0
2,1,7
2,3,2
2,9,4
2,5,13
2,8,10
2,11,12
2,14,21
2,15,16
2,17,18
2,19,23
2,26,20
2,22,25
2,24,28
2,33,27
2,35,29
2,30,39
2,31,36
2,38,32
2,34,37
3,10,0
3,5,1
3,2,7
3,6,3
3,8,4
3,9,13
3,17,11
3,12,18
3,16,14
3,15,21
3,22,19
3,20,23
3,24,26
3,25,36
3,27,31
3,28,30
3,38,29
3,39,32
3,33,34
3,35,37
4,7,0
4,6,1
4,12,2
4,8,3
4,4,5
4,10,9
4,16,11
4,13,18
4,19,14
4,15,17
4,21,20
4,22,23
4,29,24
4,25,26
4,27,36
4,28,31
4,30,38
4,32,33
4,35,34
4,37,39
5,0,8
5,4,1
5,13,2
5,9,3
5,5,7
5,10,6
5,11,14
5,12,17
5,18,15
5,20,16
5,21,19
5,26,22
5,23,25
5,34,24
5,27,38
5,29,28
5,30,31
5,32,37
5,33,35
5,36,39
6,3,0
6,1,8
6,4,2
6,5,11
6,6,7
6,9,12
6,13,10
6,14,17
6,20,15
6,19,16
6,21,18
6,24,22
6,26,23
6,25,27
6,28,38
6,31,29
6,30,37
6,32,35
6,33,39
6,36,34
7,2,0
7,1,9
7,3,11
7,7,4
7,6,5
7,8,12
7,14,10
7,16,13
7,19,15
7,17,22
7,20,18
7,24,21
7,27,23
7,25,28
7,39,26
7,29,32
7,33,30
7,31,37
7,38,34
7,36,35
8,0,9
8,1,2
8,4,3
8,8,5
8,14,6
8,7,11
8,12,10
8,15,13
8,17,16
8,18,19
8,22,20
8,23,21
8,24,25
8,37,26
8,27,29
8,28,32
8,35,30
8,31,33
8,39,34
8,38,36
9,0,4
9,3,1
9,2,9
9,10,5
9,11,6
9,7,8
9,13,12
9,15,14
9,18,16
9,17,19
9,25,20
9,22,21
9,23,24
9,35,26
9,28,27
9,29,33
9,34,30
9,32,31
9,37,36
9,39,38
