0,Heuristic,0,1
Time,Value 
30,840
0,1186
Final, 838

Round,H_team,A_team 
0,0,37
0,2,1
0,39,3
0,4,8
0,10,5
0,6,7
0,11,9
0,13,12
0,14,20
0,16,15
0,18,17
0,21,19
0,22,25
0,23,28
0,24,27
0,26,29
0,30,36
0,31,32
0,38,33
0,34,35
1,39,0
1,1,37
1,2,6
1,38,3
1,4,7
1,11,5
1,35,8
1,12,9
1,13,10
1,14,16
1,15,20
1,21,17
1,18,22
1,19,23
1,24,28
1,26,25
1,27,29
1,30,31
1,32,36
1,34,33
2,0,38
2,1,6
2,2,39
2,37,3
2,35,4
2,5,7
2,36,8
2,9,13
2,14,10
2,11,12
2,15,22
2,16,23
2,17,20
2,18,19
2,26,21
2,30,24
2,25,28
2,27,34
2,29,31
2,33,32
3,0,2
3,38,1
3,3,6
3,32,4
3,5,39
3,7,13
3,8,11
3,9,18
3,12,10
3,15,14
3,20,16
3,17,23
3,19,22
3,25,21
3,31,24
3,27,26
3,28,34
3,29,30
3,33,35
3,37,36
4,5,0
4,36,1
4,3,2
4,33,4
4,6,9
4,7,11
4,8,14
4,10,18
4,12,15
4,13,17
4,22,16
4,19,20
4,24,21
4,23,25
4,26,30
4,31,27
4,29,28
4,32,35
4,34,37
4,39,38
5,3,0
5,39,1
5,2,5
5,4,9
5,10,6
5,7,14
5,13,8
5,11,18
5,12,17
5,19,15
5,21,16
5,20,25
5,22,29
5,23,24
5,28,26
5,32,27
5,30,33
5,38,31
5,34,36
5,35,37
6,1,0
6,2,12
6,4,3
6,5,9
6,8,6
6,10,7
6,11,17
6,14,13
6,18,15
6,16,19
6,20,22
6,21,29
6,26,23
6,24,25
6,28,27
6,30,32
6,37,31
6,33,36
6,34,39
6,35,38
7,0,34
7,1,12
7,37,2
7,3,5
7,6,4
7,8,7
7,9,10
7,15,11
7,16,13
7,14,19
7,17,26
7,18,20
7,21,22
7,27,23
7,24,29
7,25,30
7,28,32
7,35,31
7,33,39
7,36,38
8,0,35
8,3,1
8,36,2
8,5,4
8,6,34
8,7,12
8,8,10
8,9,14
8,16,11
8,13,19
8,17,15
8,25,18
8,20,26
8,23,21
8,22,24
8,27,30
8,31,28
8,29,33
8,32,39
8,37,38
9,4,0
9,1,34
9,38,2
9,7,3
9,6,5
9,9,8
9,10,11
9,12,14
9,15,13
9,17,16
9,23,18
9,19,24
9,20,21
9,22,26
9,25,27
9,28,30
9,29,32
9,31,33
9,36,35
9,39,37
