0,Heuristic,0,1
Time,Value 
30,69142
0,88226
Final, 68612

Round,H_team,A_team 
0,0,6
0,20,1
0,2,10
0,11,3
0,4,5
0,7,13
0,9,8
0,12,15
0,14,17
0,19,16
0,38,18
0,22,21
0,27,23
0,24,25
0,30,26
0,28,29
0,32,31
0,37,33
0,39,34
0,35,36
1,0,10
1,21,1
1,15,2
1,14,3
1,12,4
1,5,9
1,6,13
1,22,7
1,11,8
1,16,17
1,37,18
1,20,19
1,24,23
1,26,25
1,29,27
1,32,28
1,38,30
1,31,36
1,39,33
1,34,35
2,8,0
2,15,1
2,16,2
2,3,9
2,11,4
2,5,24
2,17,6
2,19,7
2,10,31
2,35,12
2,13,14
2,36,18
2,26,20
2,21,32
2,25,22
2,23,34
2,27,38
2,33,28
2,29,39
2,37,30
3,5,0
3,1,11
3,3,2
3,4,9
3,15,6
3,16,7
3,36,8
3,10,17
3,38,12
3,13,31
3,14,24
3,18,32
3,23,19
3,33,20
3,21,39
3,27,22
3,25,28
3,26,34
3,29,37
3,35,30
4,0,4
4,12,1
4,2,11
4,3,16
4,6,5
4,7,23
4,34,8
4,9,14
4,18,10
4,13,24
4,17,15
4,19,32
4,30,20
4,25,21
4,22,39
4,37,26
4,28,27
4,31,29
4,35,33
4,38,36
5,0,2
5,1,16
5,7,3
5,4,23
5,17,5
5,6,11
5,20,8
5,9,12
5,10,14
5,15,13
5,19,18
5,21,29
5,28,22
5,24,34
5,27,25
5,39,26
5,32,30
5,33,31
5,38,35
5,36,37
6,0,16
6,1,4
6,2,6
6,13,3
6,15,5
6,10,7
6,8,12
6,9,23
6,11,17
6,14,20
6,18,29
6,19,24
6,21,34
6,33,22
6,25,30
6,31,26
6,32,27
6,28,36
6,37,35
6,39,38
7,37,0
7,5,1
7,2,9
7,4,3
7,6,7
7,10,8
7,33,11
7,16,12
7,13,17
7,35,14
7,18,15
7,26,19
7,20,24
7,21,28
7,29,22
7,23,39
7,25,32
7,31,27
7,30,36
7,38,34
8,36,0
8,1,9
8,2,4
8,3,6
8,13,5
8,7,8
8,15,10
8,35,11
8,12,17
8,34,14
8,16,18
8,19,25
8,20,28
8,23,21
8,22,37
8,24,39
8,26,32
8,27,33
8,30,29
8,31,38
9,0,9
9,1,2
9,35,3
9,4,13
9,14,5
9,6,20
9,7,15
9,8,16
9,21,10
9,36,11
9,12,27
9,17,28
9,18,31
9,19,37
9,24,22
9,33,23
9,25,39
9,26,38
9,29,32
9,30,34
10,1,0
10,2,13
10,36,3
10,4,15
10,5,20
10,6,16
10,9,7
10,8,26
10,11,10
10,14,12
10,17,27
10,18,25
10,22,19
10,21,31
10,32,23
10,24,33
10,28,30
10,29,38
10,34,37
10,39,35
11,0,15
11,8,1
11,12,2
11,39,3
11,4,20
11,5,7
11,10,6
11,9,26
11,11,13
11,16,14
11,17,25
11,18,33
11,27,19
11,37,21
11,22,31
11,30,23
11,29,24
11,38,28
11,32,35
11,34,36
12,13,0
12,7,1
12,14,2
12,3,10
12,16,4
12,5,11
12,12,6
12,15,8
12,9,18
12,19,17
12,20,22
12,36,21
12,23,26
12,31,24
12,25,38
12,27,37
12,35,28
12,34,29
12,30,39
12,32,33
13,12,0
13,1,18
13,2,7
13,3,5
13,17,4
13,6,9
13,13,8
13,10,16
13,11,15
13,14,19
13,20,34
13,33,21
13,22,38
13,23,35
13,30,24
13,31,25
13,26,27
13,28,37
13,36,29
13,39,32
14,0,7
14,10,1
14,2,5
14,3,12
14,14,4
14,8,6
14,9,11
14,16,13
14,15,19
14,17,18
14,25,20
14,21,35
14,22,26
14,23,38
14,24,27
14,28,34
14,33,29
14,31,30
14,32,37
14,39,36
15,0,3
15,13,1
15,29,2
15,4,10
15,8,5
15,19,6
15,7,12
15,17,9
15,11,14
15,15,16
15,18,21
15,20,35
15,22,23
15,38,24
15,34,25
15,26,33
15,27,30
15,28,39
15,37,31
15,36,32
16,0,17
16,6,1
16,30,2
16,3,8
16,4,22
16,5,10
16,11,7
16,16,9
16,12,13
16,14,15
16,18,20
16,19,21
16,23,28
16,37,24
16,35,25
16,26,29
16,27,39
16,34,31
16,32,38
16,36,33
17,18,0
17,1,17
17,8,2
17,3,22
17,4,6
17,5,19
17,7,14
17,15,9
17,10,13
17,11,12
17,20,16
17,21,30
17,23,29
17,24,28
17,37,25
17,26,36
17,35,27
17,31,39
17,32,34
17,33,38
18,38,0
18,1,22
18,2,17
18,3,19
18,8,4
18,5,21
18,6,14
18,7,18
18,9,13
18,10,12
18,20,11
18,29,15
18,23,16
18,24,32
18,25,36
18,28,26
18,34,27
18,33,30
18,31,35
18,39,37
19,39,0
19,1,3
19,2,19
19,7,4
19,12,5
19,6,21
19,8,14
19,9,10
19,16,11
19,13,18
19,30,15
19,17,20
19,22,32
19,25,23
19,24,26
19,27,36
19,28,31
19,29,35
19,34,33
19,38,37
