0,Heuristic,0,1
Time,Value 
30,29712
0,32752
Final, 29674

Round,H_team,A_team 
0,5,0
0,1,6
0,2,14
0,7,3
0,4,24
0,36,8
0,17,9
0,10,16
0,13,11
0,22,12
0,15,27
0,30,18
0,19,23
0,20,21
0,34,25
0,26,35
0,33,28
0,29,31
0,38,32
0,39,37
1,0,1
1,2,21
1,13,3
1,14,4
1,5,6
1,7,11
1,8,19
1,9,24
1,23,10
1,20,12
1,22,15
1,16,36
1,17,18
1,25,35
1,26,29
1,32,27
1,28,37
1,30,31
1,39,33
1,34,38
2,0,2
2,1,17
2,3,11
2,18,4
2,7,5
2,6,19
2,8,16
2,9,30
2,39,10
2,12,14
2,32,13
2,20,15
2,21,36
2,27,22
2,23,28
2,24,31
2,25,29
2,38,26
2,37,33
2,34,35
3,0,17
3,1,4
3,2,15
3,3,32
3,27,5
3,6,7
3,8,34
3,12,9
3,37,10
3,11,28
3,35,13
3,14,30
3,16,19
3,18,20
3,21,33
3,31,22
3,38,23
3,24,29
3,25,26
3,36,39
4,26,0
4,2,1
4,3,5
4,4,34
4,23,6
4,7,13
4,21,8
4,9,25
4,10,28
4,11,32
4,17,12
4,14,20
4,15,16
4,22,18
4,19,39
4,37,24
4,31,27
4,29,30
4,33,36
4,35,38
5,27,0
5,1,34
5,17,2
5,26,3
5,4,25
5,5,37
5,38,6
5,18,7
5,30,8
5,14,9
5,33,10
5,15,11
5,29,12
5,13,16
5,19,21
5,22,20
5,23,32
5,36,24
5,28,39
5,31,35
6,15,0
6,1,14
6,9,2
6,25,3
6,4,5
6,32,6
6,22,7
6,17,8
6,11,10
6,30,12
6,13,31
6,20,16
6,18,29
6,19,37
6,38,21
6,33,23
6,39,24
6,34,26
6,27,35
6,36,28
7,0,14
7,7,1
7,18,2
7,24,3
7,6,4
7,8,5
7,9,29
7,10,15
7,11,19
7,12,31
7,13,27
7,16,37
7,25,17
7,20,36
7,34,21
7,30,22
7,39,23
7,32,26
7,28,38
7,35,33
8,0,9
8,3,1
8,2,13
8,8,4
8,5,15
8,6,14
8,27,7
8,10,19
8,11,20
8,12,18
8,16,39
8,24,17
8,21,30
8,29,22
8,35,23
8,28,25
8,31,26
8,32,33
8,37,34
8,36,38
9,3,0
9,5,1
9,12,2
9,4,9
9,6,8
9,31,7
9,10,20
9,23,11
9,15,13
9,14,18
9,16,30
9,29,17
9,19,25
9,21,39
9,24,22
9,26,27
9,28,34
9,35,32
9,33,38
9,37,36
