0,Heuristic,0,50
Time,Value 
120,128778
90,129516
60,132340
30,140008
0,209500
Final, 128668

Round,H_team,A_team 
0,20,0
0,13,1
0,2,12
0,9,3
0,37,4
0,7,5
0,10,6
0,8,14
0,16,11
0,15,17
0,18,21
0,22,19
0,38,23
0,24,25
0,34,26
0,27,35
0,28,29
0,30,32
0,31,33
0,39,36
1,22,0
1,15,1
1,11,2
1,3,12
1,38,4
1,8,5
1,6,14
1,7,18
1,9,17
1,13,10
1,20,16
1,21,19
1,28,23
1,31,24
1,25,37
1,36,26
1,30,27
1,29,35
1,32,34
1,39,33
2,25,0
2,1,18
2,15,2
2,22,3
2,12,4
2,5,9
2,6,17
2,7,14
2,8,29
2,10,28
2,11,13
2,16,30
2,19,36
2,20,21
2,23,31
2,32,24
2,26,37
2,34,27
2,35,33
2,39,38
3,0,18
3,14,1
3,13,2
3,25,3
3,4,39
3,5,20
3,38,6
3,9,7
3,31,8
3,10,29
3,11,28
3,12,30
3,23,15
3,26,16
3,17,36
3,19,32
3,21,22
3,35,24
3,33,27
3,37,34
4,0,11
4,24,1
4,2,20
4,27,3
4,7,4
4,5,39
4,37,6
4,34,8
4,36,9
4,10,30
4,12,14
4,19,13
4,22,15
4,28,16
4,17,32
4,18,29
4,21,23
4,35,25
4,33,26
4,31,38
5,2,0
5,22,1
5,3,17
5,4,20
5,24,5
5,30,6
5,7,39
5,33,8
5,37,9
5,15,10
5,14,11
5,38,12
5,28,13
5,27,16
5,18,32
5,23,19
5,21,34
5,36,25
5,29,26
5,31,35
6,0,17
6,1,23
6,2,30
6,3,28
6,8,4
6,26,5
6,6,21
6,16,7
6,35,9
6,18,10
6,11,33
6,39,12
6,27,13
6,15,14
6,19,24
6,20,36
6,22,34
6,38,25
6,29,31
6,32,37
7,0,23
7,1,30
7,6,2
7,7,3
7,4,28
7,25,5
7,38,8
7,9,21
7,17,10
7,11,35
7,37,12
7,13,33
7,14,22
7,15,36
7,16,18
7,19,34
7,32,20
7,24,29
7,39,26
7,31,27
8,10,0
8,6,1
8,2,23
8,3,35
8,4,13
8,5,15
8,7,28
8,39,8
8,9,30
8,17,11
8,12,22
8,14,33
8,16,19
8,18,36
8,34,20
8,21,27
8,37,24
8,25,29
8,26,38
8,31,32
9,12,0
9,1,16
9,2,35
9,3,15
9,4,18
9,5,6
9,32,7
9,37,8
9,26,9
9,27,10
9,23,11
9,13,22
9,14,19
9,21,17
9,30,20
9,36,24
9,25,31
9,28,38
9,29,39
9,33,34
10,0,1
10,2,16
10,3,18
10,36,4
10,5,13
10,8,6
10,34,7
10,24,9
10,35,10
10,22,11
10,15,12
10,30,14
10,17,19
10,20,33
10,21,25
10,23,29
10,26,31
10,27,39
10,28,32
10,38,37
11,0,13
11,1,3
11,24,2
11,35,4
11,19,5
11,6,18
11,30,7
11,8,27
11,23,9
11,38,10
11,11,21
11,12,28
11,29,14
11,31,15
11,16,33
11,20,17
11,22,32
11,25,26
11,36,34
11,37,39
12,7,0
12,1,36
12,25,2
12,3,13
12,34,4
12,5,22
12,12,6
12,10,8
12,9,27
12,29,11
12,24,14
12,38,15
12,16,17
12,18,28
12,19,30
12,20,23
12,21,33
12,26,32
12,39,31
12,37,35
13,9,0
13,8,1
13,2,22
13,3,36
13,4,29
13,5,16
13,13,6
13,33,7
13,14,10
13,34,11
13,12,27
13,35,15
13,17,39
13,18,19
13,26,20
13,21,30
13,23,24
13,25,28
13,37,31
13,32,38
14,0,16
14,1,5
14,2,29
14,14,3
14,4,22
14,6,36
14,35,7
14,19,8
14,10,9
14,31,11
14,20,12
14,23,13
14,15,34
14,17,18
14,21,39
14,24,26
14,27,25
14,28,37
14,30,38
14,33,32
15,0,29
15,11,1
15,2,5
15,19,3
15,4,6
15,31,7
15,17,8
15,9,14
15,10,21
15,33,12
15,30,13
15,26,15
15,16,34
15,22,18
15,20,35
15,32,23
15,28,24
15,25,39
15,27,38
15,36,37
16,0,4
16,9,1
16,7,2
16,11,3
16,5,10
16,6,16
16,8,21
16,32,12
16,29,13
16,14,35
16,24,15
16,28,17
16,18,34
16,38,19
16,20,31
16,25,22
16,39,23
16,26,30
16,36,27
16,37,33
17,5,0
17,1,4
17,10,2
17,3,32
17,6,11
17,7,36
17,8,16
17,15,9
17,12,26
17,13,35
17,14,25
17,29,17
17,18,31
17,39,19
17,22,20
17,21,38
17,34,23
17,24,30
17,37,27
17,33,28
18,0,36
18,1,32
18,17,2
18,4,3
18,5,12
18,27,6
18,7,11
18,13,8
18,19,9
18,10,26
18,21,14
18,15,25
18,16,31
18,20,18
18,22,38
18,23,37
18,33,24
18,34,28
18,30,29
18,35,39
19,31,0
19,39,1
19,2,36
19,3,5
19,4,10
19,28,6
