0,Heuristic,0,5000
Time,Value 
7230,60556
7200,60580
7170,60580
7140,60580
7110,60746
7080,60786
7050,60786
7020,60842
6990,60872
6960,60940
6930,60940
6900,60940
6870,60940
6840,60998
6810,61098
6780,61274
6750,61274
6720,61308
6690,61308
6660,61308
6630,61308
6600,61574
6570,61598
6540,61598
6510,61630
6480,61760
6450,61874
6420,61874
6390,61890
6360,61930
6330,61930
6300,62044
6270,62044
6240,62072
6210,62112
6180,62166
6150,62336
6120,62390
6090,62402
6060,62454
6030,62454
6000,62454
5970,62506
5940,62506
5910,62506
5880,62632
5850,62716
5820,62756
5790,62794
5760,62794
5730,62794
5700,62794
5670,62930
5640,62930
5610,63106
5580,63278
5550,63278
5520,63278
5490,63278
5460,63384
5430,63448
5400,63448
5370,63448
5340,63542
5310,63542
5280,63542
5250,63642
5220,63842
5190,63912
5160,63956
5130,64062
5100,64152
5070,64152
5040,64152
5010,64176
4980,64406
4950,64466
4920,64542
4890,64698
4860,64704
4830,64786
4800,64894
4770,64942
4740,64942
4710,65154
4680,65162
4650,65274
4620,65392
4590,65422
4560,65422
4530,65492
4500,65492
4470,65660
4440,65716
4410,65818
4380,65988
4350,66108
4320,66186
4290,66186
4260,66366
4230,66460
4200,66460
4170,66460
4140,66632
4110,66672
4080,66672
4050,66672
4020,67126
3990,67158
3960,67280
3930,67450
3900,67502
3870,67512
3840,67594
3810,67720
1740,78260
1710,78260
1680,78884
1650,78884
1620,79030
1590,79030
1560,80004
1530,80028
1500,80378
1470,80564
1440,80564
1410,81550
1380,81578
1350,81578
1320,82204
1290,82864
1260,82924
1230,83748
1200,83938
1170,84070
1140,84696
1110,85090
1080,85422
1050,85680
1020,86454
990,86864
960,87570
930,87814
900,88850
870,89078
360,103442
330,104566
300,106644
270,108262
240,110036
210,111604
180,114664
150,116574
120,120206
90,124870
60,130554
30,137208
0,158296
390,101920
420,100350
450,99844
480,98254
510,97524
540,96882
570,96032
600,94742
630,93836
660,93164
690,92892
720,91874
750,91568
780,90338
810,90178
840,89506
1770,77874
1800,77536
1830,77452
1860,77226
1890,76972
1920,76752
1950,76624
1980,76356
2010,76340
2040,75998
2070,75882
2100,75654
2130,75522
2160,75154
2190,75018
2220,74620
2250,74576
2280,74500
2310,74334
2340,74070
2370,73916
2400,73828
2430,73772
2460,73426
2490,73352
2520,73056
2550,72822
2580,72808
2610,72682
2640,72622
2670,72550
2700,72302
2730,72170
2760,72064
2790,71832
2820,71590
2850,71590
2880,71504
2910,71098
2940,71098
2970,71098
3000,70938
3030,70784
3060,70694
3090,70376
3120,70376
3150,70246
3180,70018
3210,69978
3240,69966
3270,69542
3300,69542
3330,69450
3360,69402
3390,69230
3420,69212
3450,68968
3480,68968
3510,68804
3540,68676
3570,68594
3600,68550
3630,68278
3660,68256
3690,68212
3720,68160
3750,68022
3780,67852
Final, 60556

Round,H_team,A_team 
0,0,10
0,22,1
0,2,18
0,5,3
0,4,8
0,14,6
0,11,7
0,19,9
0,12,15
0,13,23
0,16,21
0,20,17
0,32,24
0,25,30
0,29,26
0,27,28
0,34,31
0,39,33
0,35,36
0,37,38
1,0,18
1,13,1
1,4,2
1,3,8
1,7,5
1,15,6
1,20,9
1,10,29
1,19,11
1,12,23
1,14,21
1,16,17
1,31,22
1,36,24
1,28,25
1,26,27
1,30,32
1,38,33
1,35,34
1,39,37
2,2,0
2,1,29
2,3,12
2,4,5
2,17,6
2,7,9
2,8,21
2,10,23
2,16,11
2,13,18
2,15,14
2,19,36
2,32,20
2,34,22
2,31,24
2,27,25
2,30,26
2,28,38
2,37,33
2,39,35
3,0,29
3,1,15
3,2,7
3,3,13
3,18,4
3,5,12
3,6,16
3,17,8
3,9,10
3,21,11
3,14,19
3,34,20
3,32,22
3,23,36
3,24,25
3,31,26
3,27,38
3,28,39
3,33,30
3,37,35
4,0,16
4,1,3
4,11,2
4,17,4
4,5,15
4,6,19
4,7,10
4,8,12
4,9,13
4,30,14
4,21,18
4,33,20
4,22,36
4,23,39
4,24,27
4,25,31
4,32,26
4,29,28
4,37,34
4,38,35
5,7,0
5,5,1
5,15,2
5,3,16
5,12,4
5,11,6
5,10,8
5,9,23
5,13,17
5,29,14
5,18,19
5,20,31
5,36,21
5,30,22
5,28,24
5,25,37
5,26,33
5,27,39
5,35,32
5,38,34
6,0,3
6,1,9
6,6,2
6,4,23
6,16,5
6,7,8
6,11,10
6,12,13
6,27,14
6,17,15
6,20,18
6,19,31
6,35,21
6,28,22
6,24,33
6,25,29
6,26,37
6,38,30
6,36,32
6,39,34
7,4,0
7,1,10
7,2,13
7,3,23
7,18,5
7,20,6
7,15,7
7,8,16
7,9,11
7,14,12
7,17,19
7,31,21
7,29,22
7,24,38
7,36,25
7,26,35
7,27,33
7,28,37
7,39,30
7,34,32
8,0,13
8,11,1
8,2,12
8,9,3
8,22,4
8,23,5
8,6,10
8,14,7
8,8,39
8,15,20
8,16,26
8,18,17
8,19,38
8,21,27
8,24,35
8,32,25
8,33,28
8,29,31
8,37,30
8,34,36
9,0,14
9,1,39
9,5,2
9,10,3
9,16,4
9,6,18
9,17,7
9,8,9
9,13,11
9,12,20
9,15,38
9,19,27
9,21,26
9,22,24
9,23,35
9,33,25
9,31,28
9,29,34
9,30,36
9,37,32
10,5,0
10,1,8
10,2,9
10,3,14
10,4,15
10,6,39
10,7,13
10,10,16
10,18,11
10,17,12
10,19,37
10,20,27
10,23,21
10,22,26
10,24,29
10,25,34
10,28,30
10,31,36
10,38,32
10,35,33
11,0,24
11,12,1
11,2,14
11,3,15
11,4,13
11,5,8
11,7,6
11,9,16
11,18,10
11,17,11
11,21,19
11,20,37
11,38,22
11,33,23
11,26,25
11,27,34
11,36,28
11,35,29
11,30,31
11,39,32
12,0,17
12,14,1
12,30,2
12,32,3
12,4,24
12,13,5
12,8,6
12,7,16
12,9,15
12,19,10
12,11,12
12,26,18
12,25,20
12,21,37
12,39,22
12,34,23
12,27,31
12,35,28
12,33,29
12,38,36
13,37,0
13,1,17
13,27,2
13,36,3
13,6,4
13,14,5
13,21,7
13,11,8
13,12,9
13,15,10
13,13,19
13,16,24
13,25,18
13,26,20
13,33,22
13,32,23
13,34,28
13,29,30
13,31,35
13,39,38
14,38,0
14,4,1
14,28,2
14,35,3
14,5,17
14,9,6
14,22,7
14,8,19
14,10,14
14,15,11
14,12,25
14,13,16
14,23,18
14,24,20
14,30,21
14,34,26
14,29,27
14,37,31
14,32,33
14,36,39
15,39,0
15,1,19
15,2,16
15,3,4
15,5,6
15,20,7
15,14,8
15,17,9
15,10,13
15,11,25
15,12,34
15,18,15
15,33,21
15,22,35
15,23,24
15,36,26
15,30,27
15,28,32
15,37,29
15,38,31
16,0,1
16,2,3
16,4,11
16,22,5
16,6,13
16,7,12
16,15,8
16,18,9
16,10,34
16,14,16
16,17,25
16,19,35
16,20,23
16,32,21
16,24,30
16,28,26
16,27,37
16,38,29
16,39,31
16,33,36
17,9,0
17,2,1
17,3,6
17,7,4
17,20,5
17,8,13
17,12,10
17,14,11
17,15,34
17,16,18
17,30,17
17,19,28
17,21,22
17,23,37
17,24,39
17,25,35
17,26,38
17,32,27
17,36,29
17,31,33
18,8,0
18,6,1
18,10,2
18,3,7
18,9,4
18,11,5
18,16,12
18,13,15
18,18,14
18,31,17
18,25,19
18,22,20
18,21,28
18,23,38
18,24,37
18,26,39
18,36,27
18,29,32
18,35,30
18,34,33
19,6,0
19,1,7
19,8,2
19,11,3
19,10,4
19,5,9
19,18,12
19,13,14
19,16,15
19,33,17
19,22,19
19,21,20
19,23,28
19,26,24
19,25,38
19,35,27
19,29,39
19,34,30
19,31,32
19,37,36
