0,Heuristic,0,50
Time,Value 
150,61848
120,62138
90,63108
60,66158
30,73750
0,128464
Final, 61842

Round,H_team,A_team 
0,37,0
0,1,2
0,21,3
0,8,4
0,14,5
0,17,6
0,31,7
0,20,9
0,11,10
0,13,12
0,16,15
0,19,18
0,26,22
0,33,23
0,25,24
0,29,27
0,36,28
0,32,30
0,34,35
0,39,38
1,39,0
1,12,1
1,2,13
1,22,3
1,11,4
1,10,5
1,18,6
1,32,7
1,20,8
1,19,9
1,15,14
1,16,17
1,21,25
1,34,23
1,29,24
1,35,26
1,31,27
1,38,28
1,30,33
1,37,36
2,38,0
2,10,1
2,4,2
2,20,3
2,5,13
2,15,6
2,34,7
2,18,8
2,16,9
2,14,11
2,12,21
2,17,19
2,22,25
2,35,23
2,30,24
2,33,26
2,32,27
2,39,28
2,36,29
2,37,31
3,0,15
3,1,4
3,5,2
3,3,16
3,6,12
3,7,10
3,19,8
3,9,13
3,11,18
3,14,21
3,17,20
3,30,22
3,23,25
3,24,37
3,26,39
3,27,38
3,28,31
3,29,32
3,33,34
3,36,35
4,0,18
4,1,5
4,2,15
4,3,9
4,4,10
4,6,16
4,11,7
4,8,12
4,13,33
4,14,17
4,19,24
4,27,20
4,21,32
4,29,22
4,23,37
4,25,39
4,26,38
4,28,35
4,31,30
4,34,36
5,0,9
5,19,1
5,2,33
5,3,5
5,4,18
5,10,6
5,15,7
5,8,16
5,12,11
5,13,14
5,17,28
5,20,24
5,21,29
5,22,32
5,39,23
5,25,37
5,31,26
5,27,36
5,30,35
5,34,38
6,2,0
6,18,1
6,12,3
6,4,33
6,5,9
6,11,6
6,14,7
6,10,8
6,17,13
6,15,28
6,16,19
6,20,29
6,24,21
6,39,22
6,38,23
6,25,36
6,30,26
6,35,27
6,32,31
6,37,34
7,5,0
7,17,1
7,7,2
7,11,3
7,15,4
7,6,25
7,9,8
7,26,10
7,14,12
7,16,13
7,24,18
7,19,20
7,36,21
7,38,22
7,29,23
7,34,27
7,28,30
7,33,31
7,39,32
7,37,35
8,3,0
8,1,6
8,2,25
8,13,4
8,5,11
8,7,17
8,8,14
8,9,15
8,24,10
8,16,12
8,23,18
8,34,19
8,20,26
8,35,21
8,36,22
8,33,27
8,28,29
8,30,38
8,31,39
8,37,32
9,0,1
9,2,30
9,6,3
9,12,4
9,8,5
9,7,16
9,9,17
9,13,10
9,11,15
9,14,26
9,18,20
9,35,19
9,21,33
9,22,28
9,23,24
9,25,38
9,27,37
9,31,29
9,32,36
9,34,39
10,0,13
10,1,30
10,2,9
10,3,23
10,4,16
10,5,12
10,6,7
10,15,8
10,10,17
10,35,11
10,18,14
10,29,19
10,20,21
10,22,33
10,24,38
10,26,25
10,27,39
10,28,37
10,31,36
10,32,34
11,0,30
11,1,9
11,36,2
11,3,13
11,4,23
11,5,6
11,7,12
11,17,8
11,10,16
11,39,11
11,19,14
11,15,18
11,20,31
11,21,22
11,27,24
11,25,33
11,26,34
11,28,32
11,29,37
11,38,35
12,8,0
12,1,3
12,37,2
12,6,4
12,5,23
12,7,13
12,9,18
12,10,12
12,38,11
12,16,14
12,15,25
12,36,17
12,19,27
12,20,22
12,21,31
12,28,24
12,26,32
12,35,29
12,30,34
12,33,39
13,12,0
13,8,1
13,34,2
13,3,4
13,32,5
13,6,20
13,9,7
13,14,10
13,11,16
13,13,15
13,35,17
13,18,25
13,19,22
13,21,27
13,23,26
13,24,31
13,33,28
13,38,29
13,37,30
13,36,39
14,0,6
14,13,1
14,2,3
14,4,19
14,28,5
14,7,20
14,8,11
14,9,14
14,18,10
14,12,15
14,16,21
14,30,17
14,22,27
14,23,36
14,24,26
14,25,32
14,39,29
14,31,34
14,33,35
14,37,38
15,14,0
15,11,1
15,2,6
15,3,19
15,4,9
15,27,5
15,7,8
15,15,10
15,22,12
15,13,20
15,16,18
15,17,21
15,23,32
15,24,36
15,25,30
15,28,26
15,29,34
15,31,35
15,38,33
15,39,37
16,11,0
16,1,14
16,2,16
16,7,3
16,5,4
16,9,6
16,8,13
16,10,19
16,20,12
16,15,17
16,18,21
16,22,23
16,32,24
16,29,25
16,26,36
16,27,30
16,28,34
16,31,38
16,37,33
16,39,35
17,0,7
17,1,16
17,8,2
17,10,3
17,4,14
17,5,15
17,6,13
17,9,11
17,12,17
17,18,22
17,19,31
17,34,20
17,21,37
17,23,28
17,35,24
17,27,25
17,29,26
17,30,39
17,32,38
17,36,33
18,0,16
18,1,15
18,10,2
18,3,8
18,4,7
18,18,5
18,6,14
18,12,9
18,17,11
18,13,19
18,38,20
18,21,39
18,22,37
18,23,31
18,24,34
18,25,28
18,26,27
18,33,29
18,36,30
18,32,35
19,0,4
19,7,1
19,14,2
19,3,15
19,16,5
19,6,8
19,9,10
19,13,11
19,12,19
19,17,18
19,35,20
19,23,21
19,22,31
19,24,39
19,25,34
19,26,37
19,27,28
19,30,29
19,33,32
19,38,36
