0,Heuristic,0,5000
Time,Value 
30,290
0,318
Final, 282

Round,H_team,A_team 
0,0,4
0,8,1
0,2,27
0,3,18
0,5,9
0,37,6
0,35,7
0,10,14
0,22,11
0,12,13
0,38,15
0,16,26
0,17,34
0,21,19
0,20,33
0,23,28
0,24,30
0,39,25
0,29,31
0,32,36
1,0,18
1,5,1
1,2,14
1,3,33
1,20,4
1,17,6
1,38,7
1,22,8
1,29,9
1,10,31
1,16,11
1,12,30
1,32,13
1,37,15
1,24,19
1,21,36
1,23,26
1,35,25
1,28,27
1,39,34
2,0,17
2,1,14
2,2,10
2,32,3
2,4,7
2,6,5
2,36,8
2,9,27
2,11,26
2,12,21
2,16,13
2,23,15
2,18,39
2,22,19
2,28,20
2,24,38
2,25,37
2,29,34
2,35,30
2,31,33
3,11,0
3,1,10
3,25,2
3,9,3
3,4,23
3,7,5
3,6,12
3,19,8
3,13,37
3,14,29
3,15,32
3,18,16
3,30,17
3,31,20
3,27,21
3,26,22
3,33,24
3,28,39
3,34,38
3,36,35
4,3,0
4,30,1
4,7,2
4,4,38
4,33,5
4,27,6
4,8,28
4,9,16
4,10,12
4,11,24
4,13,39
4,14,32
4,15,21
4,19,17
4,18,23
4,20,29
4,36,22
4,26,25
4,31,37
4,34,35
5,0,6
5,20,1
5,2,11
5,3,36
5,14,4
5,5,31
5,7,19
5,35,8
5,37,9
5,10,24
5,33,12
5,21,13
5,15,25
5,22,16
5,17,29
5,27,18
5,39,23
5,26,30
5,38,28
5,32,34
6,0,27
6,21,1
6,2,4
6,3,19
6,16,5
6,35,6
6,10,7
6,23,8
6,24,9
6,11,34
6,12,31
6,38,13
6,37,14
6,28,15
6,17,25
6,22,18
6,20,30
6,32,26
6,29,36
6,39,33
7,19,0
7,1,4
7,24,2
7,8,3
7,37,5
7,6,20
7,39,7
7,12,9
7,11,10
7,13,15
7,17,14
7,16,32
7,34,18
7,21,22
7,23,36
7,25,27
7,29,26
7,28,31
7,30,33
7,38,35
8,36,0
8,1,29
8,13,2
8,4,3
8,5,32
8,6,39
8,7,11
8,8,37
8,9,38
8,34,10
8,15,12
8,14,20
8,33,16
8,27,17
8,18,35
8,19,23
8,30,21
8,31,22
8,25,24
8,26,28
9,31,0
9,1,35
9,18,2
9,26,3
9,4,28
9,5,29
9,6,24
9,7,16
9,8,10
9,9,32
9,36,11
9,19,12
9,13,23
9,14,38
9,15,17
9,25,20
9,33,21
9,30,22
9,27,39
9,34,37
