0,IP,i02,0,3
Time,Value 
Final, 19535,4835

Round,H_team,A_team 
0,0,48
0,1,146
0,18,2
0,3,96
0,4,173
0,5,86
0,6,61
0,7,32
0,20,8
0,9,88
0,10,64
0,180,11
0,12,74
0,65,13
0,165,14
0,170,15
0,78,16
0,50,17
0,68,19
0,44,21
0,22,31
0,23,39
0,42,24
0,25,62
0,41,26
0,27,66
0,112,28
0,107,29
0,30,114
0,72,33
0,34,47
0,115,35
0,158,36
0,37,84
0,71,38
0,40,106
0,104,43
0,100,45
0,156,46
0,49,103
0,171,51
0,99,52
0,113,53
0,54,167
0,55,79
0,56,81
0,75,57
0,122,58
0,59,76
0,60,117
0,161,63
0,179,67
0,69,166
0,70,144
0,73,109
0,148,77
0,80,150
0,82,140
0,160,83
0,135,85
0,97,87
0,176,89
0,90,147
0,149,91
0,92,128
0,182,93
0,94,137
0,169,95
0,123,98
0,101,132
0,134,102
0,105,172
0,162,108
0,177,110
0,145,111
0,116,174
0,178,118
0,138,119
0,143,120
0,121,141
0,124,130
0,164,125
0,126,183
0,139,127
0,129,133
0,131,181
0,168,136
0,142,159
0,163,151
0,152,153
0,157,154
0,175,155
1,0,82
1,48,1
1,76,2
1,39,3
1,77,4
1,130,5
1,119,6
1,7,34
1,8,55
1,64,9
1,96,10
1,11,23
1,12,71
1,13,113
1,14,75
1,15,176
1,16,179
1,17,18
1,19,72
1,32,20
1,21,100
1,66,22
1,24,99
1,63,25
1,26,49
1,154,27
1,28,158
1,29,157
1,149,30
1,31,40
1,33,171
1,35,169
1,36,180
1,108,37
1,38,101
1,81,41
1,140,42
1,43,73
1,93,44
1,45,78
1,46,138
1,47,160
1,144,50
1,51,148
1,52,126
1,53,60
1,125,54
1,172,56
1,57,97
1,58,155
1,87,59
1,141,61
1,62,145
1,181,65
1,67,175
1,114,68
1,110,69
1,83,70
1,74,121
1,79,177
1,128,80
1,84,131
1,85,139
1,86,168
1,88,174
1,89,162
1,167,90
1,91,104
1,95,92
1,166,94
1,98,129
1,102,178
1,103,112
1,173,105
1,106,161
1,136,107
1,109,116
1,111,163
1,183,115
1,117,182
1,118,134
1,120,127
1,159,122
1,123,165
1,132,124
1,133,152
1,150,135
1,137,170
1,146,142
1,151,143
1,147,156
1,153,164
