Instance,CapacitySetting,MaxNrBreaks,Vcr
i02,0,100,0
Round,H_team,A_team 
0,0,10
0,1,7
0,8,2
0,3,9
0,6,4
0,19,5
0,11,14
0,20,12
0,13,17
0,24,15
0,16,21
0,18,22
0,25,23
0,26,27
0,28,31
0,29,38
0,30,36
0,32,35
0,33,39
0,37,34
1,0,16
1,10,1
1,2,13
1,3,7
1,24,4
1,5,25
1,6,17
1,15,8
1,9,12
1,11,22
1,14,19
1,21,18
1,23,20
1,35,26
1,27,30
1,38,28
1,29,37
1,31,33
1,39,32
1,34,36
2,15,0
2,1,23
2,10,2
2,4,3
2,5,16
2,22,6
2,7,13
2,8,19
2,17,9
2,25,11
2,12,21
2,18,14
2,20,24
2,26,31
2,27,29
2,36,28
2,30,32
2,34,33
2,37,35
2,38,39
3,21,0
3,1,20
3,11,2
3,23,3
3,4,14
3,7,5
3,16,6
3,13,8
3,9,24
3,22,10
3,18,12
3,17,15
3,19,25
3,26,30
3,33,27
3,28,29
3,31,38
3,32,36
3,35,34
3,39,37
4,0,5
4,24,1
4,2,19
4,3,17
4,16,4
4,6,15
4,23,7
4,21,8
4,10,9
4,12,11
4,20,13
4,14,22
4,25,18
4,34,26
4,27,37
4,28,39
4,29,32
4,30,31
4,33,35
4,36,38
5,8,0
5,13,1
5,2,6
5,5,3
5,4,25
5,7,10
5,9,23
5,19,11
5,12,16
5,14,20
5,15,18
5,17,24
5,22,21
5,36,26
5,31,27
5,37,28
5,35,29
5,39,30
5,32,34
5,38,33
