0,Heuristic,100000,7230,500,100000,40,30
Time,Value 
7230,5954
7200,5954
7170,5954
7140,5954
7110,5954
7080,5954
7050,5954
7020,5954
6990,5954
6960,5954
6930,5954
6900,5954
6870,5954
6840,5954
6810,5954
6780,5954
6750,5954
6720,5954
6690,5954
6660,5954
6630,5954
6600,5954
6570,5954
6540,5954
6510,5954
6480,5954
6450,5954
6420,5954
6390,5954
6360,5954
6330,5954
6300,5954
6270,5954
6240,5954
6210,5954
6180,5954
6150,5954
6120,5954
6090,5954
6060,5954
6030,5954
6000,5954
5970,5954
5940,5954
5910,5954
5880,5954
5850,5954
5820,5954
5790,5954
5760,5954
5730,5954
5700,5954
5670,5954
5640,5954
5610,5954
5580,5954
5550,5954
5520,5954
5490,5954
5460,5954
5430,5954
5400,5954
5370,5954
5340,5954
5310,5954
5280,5954
5250,5954
5220,5954
5190,5954
5160,5954
5130,5954
5100,5954
5070,5954
5040,5954
5010,5954
4980,5954
4950,5954
4920,5954
4890,5954
4860,5954
4830,5954
4800,5954
4770,5954
4740,5954
4710,5954
4680,5954
4650,5954
4620,5954
4590,5954
4560,5954
4530,5954
4500,5954
4470,5954
4440,5954
4410,5954
4380,5954
4350,5954
4320,5954
4290,5954
4260,5954
4230,5954
4200,5954
4170,5954
4140,5954
4110,5954
4080,5954
4050,5954
4020,5954
3990,5954
3960,5954
3930,5954
3900,5954
3870,5954
3840,5954
3810,5954
1740,6030
1710,6030
1680,6030
1650,6030
1620,6030
1590,6030
1560,6030
1530,6034
1500,6038
1470,6042
1440,6050
1410,6056
1380,6058
1350,6078
1320,6096
1290,6118
1260,6138
1230,6152
1200,6190
1170,6224
1140,6244
1110,6244
1080,6244
1050,6244
1020,6244
990,6244
960,6244
930,6244
900,6244
870,6244
360,6272
330,6286
300,6304
270,6336
240,6386
210,6386
180,6386
150,6386
120,6404
90,6602
60,6604
30,7094
0,8462
390,6258
420,6258
450,6258
480,6258
510,6258
540,6258
570,6258
600,6258
630,6258
660,6256
690,6254
720,6250
750,6246
780,6244
810,6244
840,6244
1770,6030
1800,6030
1830,6030
1860,6030
1890,6030
1920,6030
1950,6030
1980,6030
2010,6030
2040,6030
2070,6030
2100,6030
2130,6030
2160,6030
2190,6030
2220,6030
2250,6030
2280,6030
2310,6030
2340,6030
2370,6030
2400,6030
2430,6030
2460,6030
2490,6030
2520,6030
2550,6030
2580,6020
2610,6020
2640,6006
2670,5998
2700,5992
2730,5984
2760,5980
2790,5972
2820,5968
2850,5964
2880,5964
2910,5960
2940,5956
2970,5954
3000,5954
3030,5954
3060,5954
3090,5954
3120,5954
3150,5954
3180,5954
3210,5954
3240,5954
3270,5954
3300,5954
3330,5954
3360,5954
3390,5954
3420,5954
3450,5954
3480,5954
3510,5954
3540,5954
3570,5954
3600,5954
3630,5954
3660,5954
3690,5954
3720,5954
3750,5954
3780,5954
Final, 5954,7231

NrViolations,0
Round,H_team,A_team 
0,0,7
0,2,1
0,16,3
0,6,4
0,39,5
0,8,22
0,9,14
0,18,10
0,11,12
0,13,24
0,32,15
0,36,17
0,26,19
0,31,20
0,38,21
0,35,23
0,33,25
0,27,28
0,29,30
0,34,37
1,1,0
1,2,7
1,18,3
1,12,4
1,38,5
1,6,22
1,8,26
1,16,9
1,10,24
1,11,14
1,32,13
1,33,15
1,39,17
1,27,19
1,30,20
1,37,21
1,31,23
1,34,25
1,29,28
1,35,36
2,0,27
2,1,26
2,16,2
2,19,3
2,4,7
2,33,5
2,6,11
2,10,8
2,9,22
2,18,12
2,35,13
2,14,24
2,30,15
2,37,17
2,28,20
2,36,21
2,23,29
2,32,25
2,34,31
2,39,38
3,0,26
3,15,1
3,17,2
3,3,4
3,5,27
3,8,6
3,7,11
3,9,12
3,10,35
3,36,13
3,14,16
3,21,18
3,23,19
3,20,32
3,22,29
3,24,34
3,25,28
3,30,39
3,37,31
3,38,33
4,4,0
4,16,1
4,15,2
4,3,12
4,5,10
4,6,35
4,17,7
4,8,27
4,26,9
4,11,37
4,13,14
4,22,18
4,19,32
4,20,34
4,33,21
4,23,25
4,24,36
4,28,30
4,29,39
4,38,31
5,5,0
5,6,1
5,2,11
5,38,3
5,4,10
5,18,7
5,8,35
5,25,9
5,12,37
5,13,16
5,14,15
5,31,17
5,19,34
5,24,20
5,29,21
5,22,32
5,33,23
5,26,36
5,27,30
5,28,39
6,0,2
6,1,11
6,39,3
6,4,8
6,32,5
6,27,6
