154,Heuristic,100000,7230,10000,100000,16,12
Time,Value 
7230,105320
7200,105320
7170,105320
7140,105320
7110,105320
7080,105320
7050,105320
7020,105320
6990,105320
6960,105320
6930,105320
6900,105320
6870,105320
6840,105320
6810,105320
6780,105320
6750,105320
6720,105320
6690,105320
6660,105320
6630,105320
6600,105320
6570,105320
6540,105320
6510,105320
6480,105320
6450,105320
6420,105320
6390,105320
6360,105320
6330,105320
6300,105320
6270,105320
6240,105320
6210,105320
6180,105320
6150,105320
6120,105320
6090,105320
6060,105320
6030,105320
6000,105320
5970,105320
5940,105320
5910,105320
5880,105320
5850,105320
5820,105320
5790,105320
5760,105320
5730,105320
5700,105320
5670,105320
5640,105320
5610,105320
5580,105320
5550,105320
5520,105320
5490,105320
5460,105320
5430,105320
5400,105320
5370,105320
5340,105320
5310,105320
5280,105320
5250,105320
5220,105320
5190,105320
5160,105320
5130,105320
5100,105320
5070,105320
5040,105320
5010,105320
4980,105340
4950,105340
4920,105340
4890,105932
4860,105932
4830,105932
4800,105932
4770,105932
4740,105932
4710,105932
4680,105932
4650,105932
4620,105932
4590,105932
4560,105932
4530,105932
4500,105932
4470,105932
4440,105932
4410,105932
4380,105932
4350,105932
4320,105932
4290,105932
4260,105932
4230,105932
4200,105932
4170,105932
4140,105932
4110,105932
4080,105932
4050,105932
4020,105932
3990,105932
3960,105932
3930,105932
3900,105932
3870,105932
3840,105932
3810,105932
1740,105932
1710,105932
1680,105932
1650,105932
1620,105932
1590,105932
1560,105932
1530,105932
1500,105932
1470,105932
1440,105932
1410,105932
1380,105932
1350,105932
1320,105932
1290,105932
1260,105932
1230,105932
1200,105932
1170,105932
1140,105932
1110,105932
1080,105932
1050,105932
1020,105932
990,105932
960,105932
930,105932
900,105932
870,105932
360,106395
330,106395
300,106395
270,106395
240,106395
210,106395
180,108029
150,108196
120,108196
90,108196
60,108196
30,108196
0,122623
390,106395
420,106395
450,106395
480,106395
510,106395
540,106395
570,106395
600,106395
630,106395
660,106395
690,106395
720,106395
750,106395
780,106395
810,106055
840,105932
1770,105932
1800,105932
1830,105932
1860,105932
1890,105932
1920,105932
1950,105932
1980,105932
2010,105932
2040,105932
2070,105932
2100,105932
2130,105932
2160,105932
2190,105932
2220,105932
2250,105932
2280,105932
2310,105932
2340,105932
2370,105932
2400,105932
2430,105932
2460,105932
2490,105932
2520,105932
2550,105932
2580,105932
2610,105932
2640,105932
2670,105932
2700,105932
2730,105932
2760,105932
2790,105932
2820,105932
2850,105932
2880,105932
2910,105932
2940,105932
2970,105932
3000,105932
3030,105932
3060,105932
3090,105932
3120,105932
3150,105932
3180,105932
3210,105932
3240,105932
3270,105932
3300,105932
3330,105932
3360,105932
3390,105932
3420,105932
3450,105932
3480,105932
3510,105932
3540,105932
3570,105932
3600,105932
3630,105932
3660,105932
3690,105932
3720,105932
3750,105932
3780,105932
Final, 105320,7231

NrViolations,0
Round,H_team,A_team 
0,0,11
0,4,1
0,3,2
0,9,5
0,8,6
0,7,10
0,12,14
0,15,13
1,0,1
1,7,2
1,3,6
1,4,11
1,8,5
1,9,10
1,12,13
1,14,15
2,8,0
2,1,5
2,6,2
2,3,7
2,13,4
2,14,9
2,10,11
2,12,15
3,5,0
3,1,7
3,2,8
3,10,3
3,15,4
3,6,12
3,13,9
3,11,14
4,6,0
4,1,8
4,2,12
4,11,3
4,14,4
4,5,7
4,15,9
4,13,10
5,0,2
5,14,1
5,9,3
5,4,8
5,5,6
5,7,12
5,15,10
5,11,13
6,9,0
6,13,1
6,4,2
6,3,15
6,12,5
6,6,7
6,8,11
6,14,10
7,10,0
7,12,1
7,2,15
7,3,14
7,6,4
7,13,5
7,8,7
7,9,11
8,0,12
8,1,15
8,2,14
8,3,4
8,10,5
8,6,9
8,7,11
8,8,13
9,0,13
9,1,3
9,2,9
9,5,4
9,11,6
9,7,14
9,15,8
9,10,12
10,0,3
10,1,9
10,5,2
10,4,10
10,15,6
10,7,13
10,14,8
10,11,12
11,4,0
11,2,1
11,5,3
11,10,6
11,9,7
11,12,8
11,11,15
11,13,14
