10000,Heuristic,100000,7230,1000,100000,40,10
Time,Value 
7230,15944
7200,15944
7170,15944
7140,15944
7110,15944
7080,15944
7050,15944
7020,15944
6990,15944
6960,15944
6930,15944
6900,15944
6870,15944
6840,15944
6810,15944
6780,15944
6750,15944
6720,15944
6690,15944
6660,15948
6630,15948
6600,15948
6570,15960
6540,15960
6510,15960
6480,15960
6450,15960
6420,15960
6390,15960
6360,15960
6330,15960
6300,15960
6270,15960
6240,15960
6210,15960
6180,15960
6150,15960
6120,15960
6090,15960
6060,15960
6030,15960
6000,15960
5970,15960
5940,15960
5910,15960
5880,15960
5850,15960
5820,15960
5790,15960
5760,15960
5730,15960
5700,15960
5670,15960
5640,15960
5610,15960
5580,15960
5550,15960
5520,15960
5490,15960
5460,15960
5430,15960
5400,15960
5370,15960
5340,15960
5310,15960
5280,15960
5250,15960
5220,15960
5190,15960
5160,15960
5130,15960
5100,15960
5070,15960
5040,15960
5010,15960
4980,15960
4950,15960
4920,15960
4890,15960
4860,15960
4830,15960
4800,15960
4770,15960
4740,15960
4710,15960
4680,15960
4650,15960
4620,15960
4590,15960
4560,15960
4530,15960
4500,15960
4470,15960
4440,15960
4410,15960
4380,15960
4350,15960
4320,15960
4290,15960
4260,15960
4230,15960
4200,15960
4170,15960
4140,15960
4110,15960
4080,15960
4050,15960
4020,15960
3990,15960
3960,15960
3930,15960
3900,15960
3870,15960
3840,15960
3810,15960
1740,16388
1710,16388
1680,16432
1650,16522
1620,16522
1590,16522
1560,16522
1530,16522
1500,16522
1470,16522
1440,16522
1410,16522
1380,16522
1350,16522
1320,16522
1290,16522
1260,16522
1230,16522
1200,16522
1170,16522
1140,16522
1110,16522
1080,16522
1050,16522
1020,16522
990,16522
960,16522
930,16522
900,16522
870,16522
360,16528
330,16528
300,16528
270,16532
240,16576
210,16712
180,16712
150,16712
120,16730
90,16890
60,17612
30,18440
0,19140
390,16528
420,16528
450,16528
480,16528
510,16528
540,16528
570,16528
600,16522
630,16522
660,16522
690,16522
720,16522
750,16522
780,16522
810,16522
840,16522
1770,16378
1800,16344
1830,16340
1860,16340
1890,16312
1920,16264
1950,16264
1980,16192
2010,16192
2040,16192
2070,16192
2100,16192
2130,16182
2160,16180
2190,16180
2220,16122
2250,16122
2280,16122
2310,16122
2340,16122
2370,16116
2400,16116
2430,16074
2460,16074
2490,16058
2520,16058
2550,16058
2580,16058
2610,16058
2640,16048
2670,16048
2700,16012
2730,16012
2760,16012
2790,16000
2820,16000
2850,16000
2880,16000
2910,16000
2940,15994
2970,15994
3000,15994
3030,15994
3060,15960
3090,15960
3120,15960
3150,15960
3180,15960
3210,15960
3240,15960
3270,15960
3300,15960
3330,15960
3360,15960
3390,15960
3420,15960
3450,15960
3480,15960
3510,15960
3540,15960
3570,15960
3600,15960
3630,15960
3660,15960
3690,15960
3720,15960
3750,15960
3780,15960
Final, 15944,7231

NrViolations,0
Round,H_team,A_team 
0,0,1
0,4,2
0,3,7
0,5,10
0,6,8
0,13,9
0,14,11
0,12,16
0,15,17
0,19,18
0,21,20
0,23,22
0,27,24
0,25,29
0,26,28
0,33,30
0,34,31
0,32,36
0,37,35
0,39,38
1,6,0
1,1,7
1,2,5
1,3,10
1,4,8
1,9,16
1,15,11
1,13,12
1,19,14
1,17,18
1,20,23
1,22,21
1,25,24
1,26,29
1,28,27
1,34,30
1,32,31
1,33,36
1,38,35
1,39,37
2,7,0
2,1,5
2,2,10
2,3,8
2,13,4
2,9,6
2,11,16
2,15,12
2,18,14
2,17,19
2,20,22
2,23,21
2,24,26
2,28,25
2,27,34
2,29,32
2,35,30
2,31,33
2,36,39
2,38,37
3,0,5
3,8,1
3,2,3
3,12,4
3,10,6
3,7,9
3,11,13
3,17,14
3,20,15
3,16,19
3,18,22
3,24,21
3,23,26
3,27,25
3,28,34
3,30,29
3,31,38
3,32,33
3,35,39
3,37,36
4,13,0
4,10,1
4,7,2
4,5,3
4,6,4
4,8,9
4,11,12
4,14,22
4,21,15
4,16,17
4,18,24
4,19,20
4,25,23
4,26,27
4,29,28
4,30,38
4,39,31
4,37,32
4,33,34
4,36,35
5,14,0
5,9,1
5,8,2
5,4,3
5,5,11
5,6,7
5,12,10
5,16,13
5,19,15
5,17,24
5,20,18
5,21,26
5,22,25
5,27,23
5,28,30
5,29,38
5,36,31
5,39,32
5,37,33
5,34,35
6,12,0
6,1,6
6,9,2
6,3,11
6,4,5
6,7,8
6,10,14
6,17,13
6,15,16
6,18,21
6,19,24
6,20,25
6,22,26
6,28,23
6,30,27
6,29,37
6,35,31
6,38,32
6,39,33
6,34,36
7,0,4
7,1,3
7,2,6
7,5,8
7,7,11
7,10,9
7,12,14
7,13,15
7,16,21
7,22,17
7,18,25
7,23,19
7,24,20
7,26,37
7,32,27
7,31,28
7,35,29
7,30,36
7,38,33
7,34,39
8,0,2
8,1,4
8,3,6
8,5,7
8,8,12
8,11,9
8,10,13
8,14,15
8,16,18
8,23,17
8,21,19
8,26,20
8,24,22
8,25,37
8,31,27
8,32,28
8,36,29
8,30,39
8,33,35
8,38,34
9,0,3
9,2,1
9,4,7
9,6,5
9,8,13
9,9,12
9,11,10
9,14,16
9,15,18
9,21,17
9,22,19
9,27,20
9,24,23
9,25,26
9,33,28
9,29,39
9,31,30
9,35,32
9,37,34
9,36,38
