11,Heuristic,100000,7230,500,100000,40,30
Time,Value 
7230,4772
7200,4772
7170,4772
7140,4772
7110,4772
7080,4772
7050,4776
7020,4776
6990,4776
6960,4776
6930,4776
6900,4776
6870,4788
6840,4788
6810,4790
6780,4794
6750,4796
6720,4798
6690,4798
6660,4798
6630,4802
6600,4802
6570,4806
6540,4820
6510,4820
6480,4824
6450,4824
6420,4824
6390,4824
6360,4824
6330,4824
6300,4824
6270,4824
6240,4824
6210,4824
6180,4824
6150,4824
6120,4824
6090,4824
6060,4824
6030,4824
6000,4824
5970,4824
5940,4824
5910,4824
5880,4824
5850,4824
5820,4824
5790,4824
5760,4824
5730,4824
5700,4824
5670,4824
5640,4824
5610,4824
5580,4824
5550,4824
5520,4824
5490,4824
5460,4824
5430,4824
5400,4824
5370,4824
5340,4824
5310,4824
5280,4824
5250,4824
5220,4824
5190,4824
5160,4824
5130,4824
5100,4824
5070,4824
5040,4824
5010,4824
4980,4824
4950,4824
4920,4824
4890,4824
4860,4824
4830,4824
4800,4824
4770,4824
4740,4824
4710,4824
4680,4824
4650,4824
4620,4824
4590,4824
4560,4824
4530,4824
4500,4824
4470,4824
4440,4824
4410,4824
4380,4824
4350,4824
4320,4824
4290,4824
4260,4824
4230,4824
4200,4824
4170,4824
4140,4824
4110,4824
4080,4824
4050,4824
4020,4824
3990,4824
3960,4824
3930,4824
3900,4824
3870,4824
3840,4826
3810,4826
1740,4932
1710,4932
1680,4932
1650,4932
1620,4932
1590,4932
1560,4932
1530,4932
1500,4932
1470,4932
1440,4932
1410,4932
1380,4932
1350,4932
1320,4932
1290,4932
1260,4932
1230,4932
1200,4932
1170,4932
1140,4932
1110,4932
1080,4932
1050,4932
1020,4932
990,4932
960,4932
930,4932
900,4932
870,4932
360,5020
330,5082
300,5126
270,5126
240,5126
210,5126
180,5164
150,5180
120,5244
90,5390
60,5572
30,5742
0,6758
390,4992
420,4956
450,4944
480,4932
510,4932
540,4932
570,4932
600,4932
630,4932
660,4932
690,4932
720,4932
750,4932
780,4932
810,4932
840,4932
1770,4932
1800,4932
1830,4932
1860,4932
1890,4932
1920,4932
1950,4932
1980,4932
2010,4932
2040,4932
2070,4932
2100,4932
2130,4932
2160,4932
2190,4932
2220,4932
2250,4932
2280,4932
2310,4932
2340,4932
2370,4932
2400,4932
2430,4932
2460,4932
2490,4932
2520,4932
2550,4932
2580,4932
2610,4932
2640,4932
2670,4932
2700,4932
2730,4932
2760,4932
2790,4932
2820,4932
2850,4932
2880,4930
2910,4924
2940,4922
2970,4908
3000,4906
3030,4890
3060,4890
3090,4890
3120,4888
3150,4884
3180,4884
3210,4878
3240,4878
3270,4870
3300,4868
3330,4866
3360,4864
3390,4860
3420,4850
3450,4850
3480,4846
3510,4844
3540,4840
3570,4838
3600,4834
3630,4834
3660,4828
3690,4828
3720,4828
3750,4828
3780,4826
Final, 4772,7231

NrViolations,0
Round,H_team,A_team 
0,0,4
0,8,1
0,5,2
0,39,3
0,37,6
0,9,7
0,10,21
0,11,24
0,12,19
0,15,13
0,14,17
0,16,25
0,26,18
0,20,33
0,22,34
0,23,30
0,28,27
0,35,29
0,31,38
0,32,36
1,0,39
1,15,1
1,8,2
1,37,3
1,36,4
1,5,19
1,38,6
1,7,10
1,12,9
1,11,21
1,13,25
1,14,28
1,29,16
1,17,24
1,27,18
1,20,34
1,22,32
1,23,33
1,26,30
1,35,31
2,0,6
2,13,1
2,2,37
2,33,3
2,4,19
2,5,39
2,14,7
2,8,25
2,9,11
2,10,38
2,12,21
2,15,28
