0,Heuristic,i02,1
Time,Value 
Final, 3983,11

Round,H_team,A_team 
0,0,10
0,17,1
0,13,2
0,3,18
0,4,6
0,5,15
0,7,14
0,9,8
0,11,12
0,16,23
0,19,22
0,20,24
0,25,21
0,26,39
0,29,27
0,32,28
0,30,34
0,33,31
0,35,37
0,38,36
1,8,0
1,1,20
1,2,25
1,14,3
1,18,4
1,10,5
1,12,6
1,7,11
1,15,9
1,19,13
1,21,16
1,24,17
1,23,22
1,38,26
1,27,30
1,36,28
1,29,33
1,31,32
1,34,37
1,39,35
2,9,0
2,16,1
2,21,2
2,3,7
2,13,4
2,5,14
2,6,11
2,15,8
2,10,19
2,12,18
2,23,17
2,22,20
2,25,24
2,26,34
2,27,31
2,28,33
2,36,29
2,30,39
2,37,32
2,35,38
3,0,15
3,1,21
3,11,2
3,13,3
3,4,14
3,5,9
3,18,6
3,7,12
3,8,10
3,17,16
3,19,25
3,20,23
3,24,22
3,26,30
3,33,27
3,28,35
3,32,29
3,31,34
3,39,36
3,38,37
4,1,0
4,2,19
4,6,3
4,4,11
4,8,5
4,18,7
4,10,9
4,12,13
4,14,15
4,22,16
4,17,21
4,25,20
4,24,23
4,27,26
4,29,28
4,30,31
4,33,32
4,34,38
4,36,35
4,37,39
5,0,5
5,9,1
5,2,12
5,3,4
5,6,7
5,14,8
5,15,10
5,11,18
5,21,13
5,16,24
5,22,17
5,20,19
5,23,25
5,31,26
5,28,27
5,34,29
5,32,30
5,35,33
5,37,36
5,39,38
