2486,Heuristic,i06,1
Time,Value 
7230,178297
7200,178301
7170,178324
7140,178324
7110,178345
7080,178345
7050,178356
7020,178388
6990,178397
6960,178397
6930,178400
6900,178400
6870,178402
6840,178403
6810,178403
6780,178405
6750,178405
6720,178408
6690,178409
6660,178409
6630,178410
6600,178416
6570,178417
6540,178417
6510,178422
6480,178429
6450,178432
6420,178443
6390,178448
6360,178451
6330,178464
6300,178464
6270,178468
6240,178468
6210,178471
6180,178471
6150,178472
6120,178474
6090,178478
6060,178498
6030,178499
6000,178499
5970,178501
5940,178506
5910,178506
5880,178507
5850,178507
5820,178537
5790,178538
5760,178559
5730,178590
5700,178605
5670,178606
5640,178622
5610,178630
5580,178636
5550,178637
5520,178639
5490,178639
5460,178658
5430,178658
5400,178662
5370,178671
5340,178673
5310,178673
5280,178685
5250,178706
5220,178710
5190,178710
5160,178737
5130,178743
5100,178753
5070,178755
5040,178760
5010,178776
4980,178779
4950,178780
4920,178799
4890,178808
4860,178836
4830,178842
4800,178853
4770,178862
4740,178863
4710,178872
4680,178893
4650,178897
4620,178909
4590,178909
4560,178910
4530,178911
4500,178916
4470,178926
4440,178926
4410,178972
4380,178978
4350,178988
4320,179082
4290,179083
4260,179087
4230,179124
4200,179125
4170,179134
4140,179170
4110,179196
4080,179199
4050,179202
4020,179206
3990,179209
3960,179213
3930,179218
3900,179242
3870,179243
3840,179257
3810,179351
1740,181245
1710,181267
1680,181322
1650,181353
1620,181379
1590,181408
1560,181516
1530,181562
1500,181675
1470,181733
1440,181762
1410,181831
1380,181928
1350,182049
1320,182060
1290,182089
1260,182122
1230,182215
1200,182275
1170,182344
1140,182404
1110,182572
1080,182627
1050,182649
1020,182806
990,182937
960,182962
930,183199
900,183224
870,183296
360,184917
330,185093
300,185188
270,185488
240,185601
210,185745
180,185957
150,186349
120,186543
90,186855
60,186974
30,187101
0,187211
390,184866
420,184714
450,184646
480,184506
510,184254
540,184166
570,184093
600,184033
630,183905
660,183871
690,183799
720,183719
750,183675
780,183560
810,183430
840,183338
1770,181181
1800,181159
1830,181132
1860,181065
1890,181037
1920,180937
1950,180902
1980,180892
2010,180844
2040,180829
2070,180791
2100,180771
2130,180735
2160,180732
2190,180683
2220,180654
2250,180645
2280,180566
2310,180544
2340,180527
2370,180508
2400,180458
2430,180435
2460,180415
2490,180383
2520,180342
2550,180291
2580,180260
2610,180257
2640,180237
2670,180215
2700,180187
2730,180167
2760,180165
2790,180130
2820,180096
2850,180056
2880,179934
2910,179902
2940,179876
2970,179841
3000,179835
3030,179834
3060,179823
3090,179807
3120,179713
3150,179711
3180,179677
3210,179675
3240,179619
3270,179618
3300,179600
3330,179594
3360,179573
3390,179562
3420,179533
3450,179505
3480,179501
3510,179494
3540,179486
3570,179484
3600,179480
3630,179463
3660,179451
3690,179435
3720,179434
3750,179391
3780,179354
Final, 178297,7231

Round,H_team,A_team 
0,0,25
0,1,33
0,2,27
0,3,4
0,12,5
0,6,26
0,9,7
0,15,8
0,11,10
0,18,13
0,14,21
0,16,28
0,30,17
0,19,32
0,20,29
0,22,31
0,23,24
0,43,34
0,42,35
0,36,41
0,61,37
0,38,60
0,51,39
0,59,40
0,54,44
0,47,45
0,63,46
0,48,62
0,53,49
0,57,50
0,52,56
0,55,58
0,64,65
0,66,79
0,115,67
0,68,81
0,78,69
0,116,70
0,83,71
0,119,72
0,109,73
0,74,142
0,75,93
0,85,76
0,138,77
0,113,80
0,120,82
0,84,95
0,140,86
0,87,141
0,88,136
0,89,134
0,130,90
0,91,132
0,92,139
0,94,133
0,96,124
0,103,97
0,98,100
0,99,129
0,135,101
0,102,111
0,104,137
0,105,151
0,122,106
0,107,127
0,128,108
0,110,126
0,112,146
0,114,150
0,118,117
0,121,123
0,125,149
0,131,143
0,144,147
0,145,148
0,152,169
0,165,153
0,194,154
0,155,215
0,156,191
0,218,157
0,158,210
0,159,211
0,207,160
0,161,190
0,203,162
0,163,212
0,221,164
0,167,166
0,193,168
0,170,179
0,214,171
0,172,196
0,197,173
0,174,185
0,175,220
0,176,188
0,177,192
0,178,186
0,180,181
0,182,184
0,217,183
0,201,187
0,189,205
0,219,195
0,213,198
0,199,204
0,216,200
0,202,206
0,209,208
0,228,222
0,241,223
0,224,234
0,226,225
0,240,227
0,229,231
0,232,230
0,237,233
0,236,235
0,239,238
0,242,244
0,253,243
0,245,250
0,249,246
0,247,251
0,252,248
0,267,254
0,255,306
0,256,270
0,272,257
0,321,258
0,259,263
0,268,260
0,269,261
0,319,262
0,264,271
0,293,265
0,276,266
0,277,273
0,274,291
0,313,275
0,285,278
0,312,279
0,280,290
0,314,281
0,282,292
0,284,283
0,317,286
0,316,287
0,288,302
0,289,303
0,294,295
0,308,296
0,309,297
0,298,300
0,318,299
0,310,301
0,304,305
0,320,307
0,322,311
0,325,315
0,324,323
0,326,327
0,357,328
0,355,329
0,330,340
0,341,331
0,333,332
0,334,354
0,335,343
0,336,363
0,337,361
0,338,371
0,339,345
0,342,351
0,349,344
0,347,346
0,348,368
0,350,370
0,352,360
0,353,359
0,367,356
0,358,369
0,366,362
0,365,364
0,382,372
0,373,377
0,374,412
0,406,375
0,402,376
0,380,378
0,381,379
0,387,383
0,388,384
0,404,385
0,396,386
0,389,401
0,390,410
0,391,413
0,397,392
0,394,393
0,398,395
0,399,407
0,405,400
0,408,403
0,409,411
0,414,434
0,488,415
0,491,416
0,431,417
0,485,418
0,419,468
0,430,420
0,421,443
0,424,422
0,423,465
0,429,425
0,426,462
0,427,437
0,461,428
0,432,448
0,435,433
0,436,457
0,438,482
0,476,439
0,440,441
0,442,456
0,483,444
0,445,470
0,446,469
0,475,447
0,493,449
0,450,471
0,451,455
0,452,453
0,484,454
0,458,486
0,459,460
0,463,481
0,480,464
0,467,466
0,474,472
0,473,492
0,487,477
0,479,478
0,490,489
0,494,511
0,495,513
0,573,496
0,497,569
0,550,498
0,499,555
0,551,500
0,501,548
0,502,508
0,538,503
0,504,514
0,515,505
0,546,506
0,507,560
0,509,535
0,510,527
0,567,512
0,577,516
0,517,545
0,525,518
0,519,547
0,520,574
0,521,554
0,522,526
0,536,523
0,524,533
0,528,529
0,530,563
0,558,531
0,564,532
0,552,534
0,539,537
0,557,540
0,549,541
0,576,542
0,543,578
0,544,579
0,562,553
0,556,570
0,561,559
0,566,565
0,568,571
0,572,575
0,580,595
0,591,581
0,582,583
0,584,596
0,590,585
0,586,588
0,587,599
0,589,597
0,592,593
0,594,598
0,612,600
0,601,613
0,621,602
0,603,650
0,652,604
0,630,605
0,606,640
0,639,607
0,646,608
0,648,609
0,631,610
0,611,645
0,615,614
0,626,616
0,635,617
0,618,638
0,619,620
0,653,622
0,623,636
0,624,644
0,647,625
0,656,627
0,649,628
0,629,651
0,632,633
0,657,634
0,637,654
0,641,655
0,642,643
0,658,667
0,663,659
0,660,693
0,689,661
0,662,711
0,664,703
0,665,671
0,687,666
0,705,668
0,679,669
0,670,675
0,672,678
0,673,709
0,674,695
0,676,685
0,701,677
0,680,713
0,681,714
0,704,682
0,683,686
0,684,699
0,716,688
0,691,690
0,692,697
0,694,698
0,696,715
0,700,712
0,717,702
0,708,706
0,710,707
1,0,3
1,1,25
1,10,2
1,4,5
1,24,6
1,7,8
1,9,11
1,12,15
1,13,22
